ts_ms,id,dlc,b0,b1,b2,b3,b4,b5,b6,b7
1185525,280,8,17,99,149,48,0,200,8,0
1185525,280,8,18,100,149,48,0,200,8,0
1185545,280,8,19,101,149,48,0,200,8,0
1185555,280,8,20,102,149,48,0,200,8,0
1185565,280,8,21,103,149,48,0,200,8,0
1185565,280,8,22,104,149,48,0,200,8,0
1185575,280,8,23,105,149,48,0,200,8,0
1185585,280,8,24,106,149,48,0,200,8,0
1185605,280,8,25,107,149,48,0,200,8,0
1185615,280,8,26,108,149,48,0,200,8,0
1185625,280,8,27,109,149,48,0,200,8,0
1185625,280,8,28,110,149,48,0,200,8,0
1185635,280,8,29,111,149,48,0,200,8,0
1185645,280,8,14,96,149,48,0,200,8,0
1185665,280,8,15,97,149,48,0,200,8,0
1185675,280,8,16,98,149,48,0,200,8,0
1185705,280,8,18,100,149,48,0,200,8,0
1185705,280,8,19,101,149,48,0,200,8,0
1185715,1016,8,3,8,128,0,25,73,20,33
1185715,280,8,20,102,149,48,0,200,8,0
1185715,280,8,21,103,149,48,0,200,8,0
1185715,280,8,22,104,149,48,0,200,8,0
1185735,280,8,23,105,149,48,0,200,8,0
1185775,280,8,25,107,149,48,0,200,8,0
1185785,280,8,26,108,149,48,0,200,8,0
1185815,280,8,29,111,149,48,0,200,8,0
1185825,1021,8,1,0,6,0,0,8,18,128
1185825,280,8,14,96,149,48,0,200,8,0
1185835,280,8,15,97,149,48,0,200,8,0
1185835,280,8,16,98,149,48,0,200,8,0
1185845,280,8,17,99,149,48,0,200,8,0
1185855,280,8,18,100,149,48,0,200,8,0
1185855,280,8,19,101,149,48,0,200,8,0
1185855,1021,8,2,0,0,0,0,0,0,144
1185865,280,8,20,102,149,48,0,200,8,0
1185875,280,8,21,103,149,48,0,200,8,0
1185875,2047,8,4,153,22,28,106,170,188,16
1185895,280,8,22,104,149,48,0,200,8,0
1185905,280,8,23,105,149,48,0,200,8,0
1185925,280,8,24,106,149,48,0,200,8,0
1185935,280,8,25,107,149,48,0,200,8,0
1185945,280,8,26,108,149,48,0,200,8,0
1185965,280,8,28,110,149,48,0,200,8,0
1185965,280,8,29,111,149,48,0,200,8,0
1185975,280,8,14,96,149,48,0,200,8,0
1185995,280,8,16,98,149,48,0,200,8,0
1186015,280,8,18,100,149,48,0,200,8,0
1186025,280,8,19,101,149,48,0,200,8,0
1186035,280,8,22,102,149,48,2,200,8,0
1186045,280,8,25,103,149,48,4,200,8,0
1186065,280,8,23,105,149,48,8,200,0,0
1186075,280,8,26,106,149,48,10,200,0,0
1186095,280,8,31,108,149,48,13,200,0,0
1186105,280,8,33,109,149,48,14,200,0,0
1186125,280,8,36,111,149,48,15,200,0,0
1186135,280,8,22,96,149,48,16,200,0,0
1186145,280,8,23,97,149,48,16,200,0,0
1186155,280,8,24,98,149,48,16,200,0,0
1186165,280,8,25,99,149,48,16,200,0,0
1186175,280,8,26,100,149,48,16,200,0,0
1186195,280,8,252,102,149,48,16,200,224,0
1186205,280,8,46,103,149,48,16,200,16,1
1186215,280,8,47,104,149,48,16,200,16,1
1186225,280,8,96,105,149,48,16,200,64,1
1186235,280,8,177,106,149,48,16,200,144,1
1186245,280,8,210,107,149,48,16,200,176,1
1186255,280,8,243,108,149,48,16,200,208,1
1186255,1021,8,0,0,0,60,32,0,0,128
1186255,280,8,69,109,149,48,16,200,32,2
1186265,280,8,182,110,149,48,16,200,144,2
1186275,280,8,199,111,149,48,16,200,160,2
1186295,280,8,200,96,149,48,16,200,176,2
1186320,280,8,249,97,149,48,16,200,224,2
1186325,1021,8,1,0,6,0,0,8,18,128
1186325,280,8,59,98,149,48,16,200,32,3
1186325,280,8,108,99,149,48,16,200,80,3
1186355,280,8,112,102,149,48,17,200,80,3
1186375,280,8,145,103,149,48,17,200,112,3
1186375,1021,8,2,0,0,0,0,0,0,144
1186375,280,8,163,104,149,48,18,200,128,3
1186385,280,8,180,105,149,48,18,200,144,3
1186395,280,8,165,106,149,48,18,200,128,3
1186405,280,8,150,107,149,48,18,200,112,3
1186425,280,8,167,108,149,48,18,200,128,3
1186425,280,8,185,109,149,48,19,200,144,3
1186435,280,8,170,110,149,48,19,200,128,3
1186455,280,8,156,96,149,48,19,200,128,3
1186475,280,8,189,97,149,48,19,200,160,3
1186485,280,8,190,98,149,48,19,200,160,3
1186495,280,8,175,99,149,48,19,200,144,3
1186505,280,8,208,100,149,48,19,200,176,3
1186505,280,8,208,101,149,48,18,200,176,3
1186515,280,8,241,102,149,48,18,200,208,3
1186515,280,8,18,103,149,48,18,200,240,3
1186525,280,8,36,104,149,48,18,200,0,4
1186545,280,8,69,105,149,48,18,200,32,4
1186585,280,8,72,108,149,48,18,200,32,4
1186595,2047,8,2,71,86,109,142,81,207,39
1186615,280,8,59,111,149,48,18,200,16,4
1186625,280,8,60,96,149,48,18,200,32,4
1186625,280,8,93,97,149,48,18,200,64,4
1186635,280,8,30,98,149,48,18,200,0,4
1186675,280,8,0,101,149,48,18,200,224,3
1186685,280,8,241,102,149,48,18,200,208,3
1186705,280,8,244,105,149,48,18,200,208,3
1186705,1016,8,3,8,128,0,25,73,20,33
1186705,280,8,229,106,149,48,18,200,192,3
1186715,280,8,246,107,149,48,18,200,208,3
1186715,280,8,231,108,149,48,18,200,192,3
1186745,905,8,0,0,0,96,0,128,63,171
1186745,280,8,216,109,149,48,18,200,176,3
1186785,280,8,11,96,149,48,18,200,240,3
1186805,280,8,221,98,149,48,18,200,192,3
1186805,280,8,206,99,149,48,18,200,176,3
1186805,1021,8,1,0,6,0,0,8,18,128
1186805,280,8,239,100,149,48,18,200,208,3
1186805,280,8,240,101,149,48,18,200,208,3
1186815,280,8,193,102,149,48,18,200,160,3
1186855,280,8,178,103,149,48,18,200,144,3
1186875,1021,8,2,0,0,0,0,0,0,144
1186875,280,8,196,105,149,48,18,200,160,3
1186875,280,8,213,106,149,48,18,200,176,3
1186885,280,8,150,107,149,48,18,200,112,3
1186885,280,8,103,108,149,48,18,200,64,3
1186895,280,8,136,109,149,48,18,200,96,3
1186915,280,8,153,110,149,48,18,200,112,3
1186925,280,8,154,111,149,48,18,200,112,3
1186935,280,8,123,96,149,48,18,200,96,3
1186945,280,8,76,97,149,48,18,200,48,3
1186955,280,8,77,98,149,48,18,200,48,3
1186965,280,8,78,99,149,48,18,200,48,3
1186975,280,8,63,100,149,48,18,200,32,3
1187005,280,8,65,102,149,48,18,200,32,3
1187015,280,8,66,103,149,48,18,200,32,3
1187015,280,8,67,104,149,48,18,200,32,3
1187015,280,8,52,105,149,48,18,200,16,3
1187015,280,8,37,106,149,48,18,200,0,3
1187025,280,8,54,107,149,48,18,200,16,3
1187065,280,8,22,108,149,48,18,200,240,2
1187085,280,8,8,110,149,48,18,200,224,2
1187095,280,8,10,96,149,48,18,200,240,2
1187105,280,8,251,97,149,48,18,200,224,2
1187115,280,8,220,98,149,48,18,200,192,2
1187125,280,8,189,99,149,48,18,200,160,2
1187135,280,8,190,100,149,48,18,200,160,2
1187145,280,8,207,101,149,48,18,200,176,2
1187155,280,8,224,102,149,48,18,200,192,2
1187165,280,8,241,103,149,48,18,200,208,2
1187175,280,8,225,104,149,48,17,200,192,2
1187195,905,8,0,0,0,224,0,128,79,59
1187205,280,8,228,107,149,48,17,200,192,2
1187215,280,8,213,108,149,48,17,200,176,2
1187215,280,8,230,109,149,48,17,200,192,2
1187225,280,8,231,110,149,48,17,200,192,2
1187245,280,8,200,111,149,48,17,200,160,2
1187265,280,8,153,96,149,48,17,200,128,2
1187275,1021,8,0,0,0,60,32,0,0,128
1187285,280,8,170,98,149,48,16,200,144,2
1187305,280,8,188,100,149,48,16,200,160,2
1187315,280,8,173,101,149,48,16,200,144,2
1187339,1021,8,1,0,6,0,0,8,18,128
1187346,280,8,158,102,149,48,16,200,128,2
1187346,280,8,191,103,149,48,16,200,160,2
1187346,280,8,224,104,149,48,16,200,192,2
1187365,280,8,196,108,149,48,16,200,160,2
1187405,280,8,166,110,149,48,16,200,128,2
1187415,280,8,167,111,149,48,16,200,128,2
1187425,280,8,137,97,149,48,16,200,112,2
1187425,280,8,138,98,149,48,16,200,112,2
1187455,280,8,156,100,149,48,16,200,128,2
1187495,280,8,143,103,149,48,16,200,112,2
1187505,280,8,113,105,149,48,16,200,80,2
1187505,280,8,114,106,149,48,16,200,80,2
1187515,280,8,115,107,149,48,16,200,80,2
1187525,280,8,100,108,149,48,16,200,64,2
1187545,280,8,85,109,149,48,16,200,48,2
1187555,280,8,86,110,149,48,16,200,48,2
1187565,280,8,87,111,149,48,16,200,48,2
1187575,280,8,88,96,149,48,16,200,64,2
1187585,280,8,73,97,149,48,16,200,48,2
1187585,1001,8,1,136,2,0,0,0,112,231
1187585,280,8,74,98,149,48,16,200,48,2
1187595,280,8,107,99,149,48,16,200,80,2
1187605,280,8,93,100,149,48,17,200,64,2
1187635,280,8,61,101,149,48,16,200,32,2
1187645,280,8,46,102,149,48,16,200,16,2
1187675,280,8,97,105,149,48,16,200,64,2
1187685,280,8,98,106,149,48,16,200,64,2
1187685,2047,8,4,153,22,28,106,170,188,16
1187685,905,8,0,0,0,224,0,128,95,75
1187695,280,8,101,109,149,48,16,200,64,2
1187695,1016,8,3,8,128,0,25,73,20,33
1187695,280,8,86,110,149,48,16,200,48,2
1187715,280,8,54,111,149,48,15,200,16,2
1187745,280,8,23,96,149,48,15,200,0,2
1187755,280,8,40,97,149,48,15,200,16,2
1187795,2047,8,5,18,32,161,64,4,128,82
1187815,280,8,236,103,149,48,14,200,208,1
1187815,1021,8,1,0,6,0,0,8,18,128
1187815,280,8,221,104,149,48,14,200,192,1
1187825,280,8,238,105,149,48,14,200,208,1
1187835,280,8,239,106,149,48,14,200,208,1
1187845,280,8,240,107,149,48,14,200,208,1
1187865,1021,8,2,0,0,0,0,0,0,144
1187865,280,8,242,109,149,48,14,200,208,1
1187875,280,8,243,110,149,48,14,200,208,1
1187885,2047,8,6,88,55,91,7,176,204,200
1187895,280,8,180,96,149,48,13,200,160,1
1187915,280,8,165,97,149,48,13,200,144,1
1187925,280,8,166,98,149,48,13,200,144,1
1187925,280,8,183,99,149,48,13,200,160,1
1187935,280,8,184,100,149,48,13,200,160,1
1187945,280,8,153,101,149,48,13,200,128,1
1187955,280,8,138,102,149,48,13,200,112,1
1187975,280,8,139,103,149,48,13,200,112,1
1187985,280,8,156,104,149,48,13,200,128,1
1187985,2047,8,7,38,0,133,32,68,35,112
1187995,280,8,110,106,149,48,13,200,80,1
1188005,280,8,62,107,149,48,12,200,32,1
1188005,280,8,63,108,149,48,12,200,32,1
1188025,280,8,96,109,149,48,12,200,64,1
