ts_ms,id,dlc,b0,b1,b2,b3,b4,b5,b6,b7
2256015,280,8,39,100,50,48,0,72,0,0
2256015,280,8,40,101,50,48,0,72,0,0
2256025,280,8,41,102,50,48,0,72,0,0
2256035,280,8,42,103,50,48,0,72,0,0
2256055,2047,8,1,165,78,67,67,165,84,1
2256065,280,8,43,104,50,48,0,72,0,0
2256076,280,8,44,105,50,48,0,72,0,0
2256085,280,8,45,106,50,48,0,72,0,0
2256085,280,8,46,107,50,48,0,72,0,0
2256095,280,8,47,108,50,48,0,72,0,0
2256095,280,8,48,109,50,48,0,72,0,0
2256095,1021,8,1,0,6,0,0,8,18,128
2256105,280,8,49,110,50,48,0,72,0,0
2256115,280,8,50,111,50,48,0,72,0,0
2256135,280,8,35,96,50,48,0,72,0,0
2256135,280,8,36,97,50,48,0,72,0,0
2256145,2047,8,2,71,86,109,142,81,207,39
2256155,280,8,38,99,50,48,0,72,0,0
2256175,280,8,39,100,50,48,0,72,0,0
2256175,280,8,40,101,50,48,0,72,0,0
2256185,280,8,41,102,50,48,0,72,0,0
2256185,280,8,42,103,50,48,0,72,0,0
2256205,280,8,43,104,50,48,0,72,0,0
2256225,280,8,44,105,50,48,0,72,0,0
2256235,280,8,45,106,50,48,0,72,0,0
2256245,280,8,46,107,50,48,0,72,0,0
2256255,2047,8,3,51,12,141,225,32,39,52
2256265,280,8,48,109,50,48,0,72,0,0
2256285,280,8,49,110,50,48,0,72,0,0
2256285,280,8,50,111,50,48,0,72,0,0
2256295,280,8,35,96,50,48,0,72,0,0
2256305,280,8,36,97,50,48,0,72,0,0
2256315,280,8,37,98,50,48,0,72,0,0
2256325,280,8,38,99,50,48,0,72,0,0
2256335,280,8,39,100,50,48,0,72,0,0
2256335,280,8,40,101,50,48,0,72,0,0
2256355,280,8,41,102,50,48,0,72,0,0
2256365,280,8,42,103,50,48,0,72,0,0
2256385,280,8,43,104,50,48,0,72,0,0
2256385,280,8,44,105,50,48,0,72,0,0
2256395,280,8,45,106,50,48,0,72,0,0
2256405,280,8,46,107,50,48,0,72,0,0
2256415,280,8,47,108,50,48,0,72,0,0
2256425,280,8,48,109,50,48,0,72,0,0
2256445,280,8,50,111,50,48,0,72,0,0
2256465,280,8,35,96,50,48,0,72,0,0
2256465,280,8,36,97,50,48,0,72,0,0
2256475,280,8,37,98,50,48,0,72,0,0
2256485,280,8,38,99,50,48,0,72,0,0
2256495,280,8,39,100,50,48,0,72,0,0
2256505,280,8,40,101,50,48,0,72,0,0
2256515,280,8,41,102,50,48,0,72,0,0
2256515,280,8,42,103,50,48,0,72,0,0
2256535,280,8,43,104,50,48,0,72,0,0
2256535,280,8,44,105,50,48,0,72,0,0
2256555,2047,8,6,88,55,91,7,176,204,200
2256565,280,8,46,107,50,48,0,72,0,0
2256585,280,8,47,108,50,48,0,72,0,0
2256585,280,8,48,109,50,48,0,72,0,0
2256595,280,8,49,110,50,48,0,72,0,0
2256595,1021,8,1,0,6,0,0,8,18,128
2256595,280,8,50,111,50,48,0,72,0,0
2256605,280,8,35,96,50,48,0,72,0,0
2256615,280,8,36,97,50,48,0,72,0,0
2256635,280,8,37,98,50,48,0,72,0,0
2256635,280,8,38,99,50,48,0,72,0,0
2256645,2047,8,7,38,0,133,32,68,35,112
2256645,280,8,40,101,50,48,0,72,0,0
2256665,280,8,41,102,50,48,0,72,0,0
2256675,280,8,42,103,50,48,0,72,0,0
2256695,280,8,43,104,50,48,0,72,0,0
2256705,280,8,44,105,50,48,0,72,0,0
2256715,280,8,45,106,50,48,0,72,0,0
2256715,280,8,46,107,50,48,0,72,0,0
2256725,280,8,47,108,50,48,0,72,0,0
2256725,280,8,48,109,50,48,0,72,0,0
2256755,280,8,49,110,50,48,0,72,0,0
2256765,280,8,50,111,50,48,0,72,0,0
2256775,280,8,35,96,50,48,0,72,0,0
2256775,280,8,36,97,50,48,0,72,0,0
2256795,280,8,37,98,50,48,0,72,0,0
2256805,280,8,38,99,50,48,0,72,0,0
2256825,280,8,40,101,50,48,0,72,0,0
2256835,280,8,41,102,50,48,0,72,0,0
2256835,280,8,42,103,50,48,0,72,0,0
2256845,280,8,43,104,50,48,0,72,0,0
2256855,280,8,44,105,50,48,0,72,0,0
2256875,280,8,45,106,50,48,0,72,0,0
2256885,280,8,46,107,50,48,0,72,0,0
2256895,280,8,47,108,50,48,0,72,0,0
2256895,280,8,48,109,50,48,0,72,0,0
2256915,280,8,49,110,50,48,0,72,0,0
2256925,280,8,50,111,50,48,0,72,0,0
2256945,280,8,36,97,50,48,0,72,0,0
2256965,280,8,37,98,50,48,0,72,0,0
2256965,280,8,38,99,50,48,0,72,0,0
2256975,280,8,39,100,50,48,0,72,0,0
2256985,280,8,40,101,50,48,0,72,0,0
2256995,280,8,41,102,50,48,0,72,0,0
2256995,1016,8,3,8,128,0,25,73,20,33
2256995,280,8,42,103,50,48,0,72,0,0
2257005,280,8,43,104,50,48,0,72,0,0
2257005,280,8,44,105,50,48,0,72,0,0
2257025,280,8,45,106,50,48,0,72,0,0
2257035,280,8,46,107,50,48,0,72,0,0
2257045,2047,8,2,71,86,109,142,81,207,39
2257055,280,8,47,108,50,48,0,72,0,0
2257055,280,8,48,109,50,48,0,72,0,0
2257065,280,8,49,110,50,48,0,72,0,0
2257075,280,8,50,111,50,48,0,72,0,0
2257095,280,8,35,96,50,48,0,72,0,0
2257105,1021,8,1,0,6,0,0,8,18,128
2257105,280,8,36,97,50,48,0,72,0,0
2257115,280,8,37,98,50,48,0,72,0,0
2257115,280,8,38,99,50,48,0,72,0,0
2257135,280,8,39,100,50,48,0,72,0,0
2257135,280,8,40,101,50,48,0,72,0,0
2257155,2047,8,3,51,12,141,225,32,39,52
2257165,280,8,42,103,50,48,0,72,0,0
2257185,280,8,43,104,50,48,0,72,0,0
2257185,280,8,44,105,50,48,0,72,0,0
2257195,280,8,45,106,50,48,0,72,0,0
2257195,280,8,46,107,50,48,0,72,0,0
2257205,280,8,47,108,50,48,0,72,0,0
2257215,280,8,48,109,50,48,0,72,0,0
2257245,280,8,50,111,50,48,0,72,0,0
2257255,2047,8,4,153,22,28,106,170,188,16
2257265,280,8,36,97,50,48,0,72,0,0
2257275,280,8,37,98,50,48,0,72,0,0
2257285,280,8,38,99,50,48,0,72,0,0
2257305,280,8,39,100,50,48,0,72,0,0
2257305,280,8,40,101,50,48,0,72,0,0
2257315,280,8,41,102,50,48,0,72,0,0
2257325,280,8,42,103,50,48,0,72,0,0
2257335,280,8,43,104,50,48,0,72,0,0
2257345,280,8,44,105,50,48,0,72,0,0
2257365,280,8,46,107,50,48,0,72,0,0
2257375,280,8,47,108,50,48,0,72,0,0
2257385,280,8,48,109,50,48,0,72,0,0
2257395,280,8,49,110,50,48,0,72,0,0
2257405,280,8,50,111,50,48,0,72,0,0
2257415,280,8,35,96,50,48,0,72,0,0
2257425,280,8,36,97,50,48,0,72,0,0
2257445,280,8,38,99,50,48,0,72,0,0
2257475,280,8,40,101,50,48,0,72,0,0
2257485,280,8,41,102,50,48,0,72,0,0
2257495,280,8,42,103,50,48,0,72,0,0
2257505,280,8,44,105,50,48,0,72,0,0
2257515,280,8,45,106,50,48,0,72,0,0
2257515,280,8,46,107,50,48,0,72,0,0
2257525,280,8,47,108,50,48,0,72,0,0
2257535,280,8,48,109,50,48,0,72,0,0
2257575,280,8,50,111,50,48,0,72,0,0
2257585,280,8,35,96,50,48,0,72,0,0
2257585,280,8,36,97,50,48,0,72,0,0
2257595,1021,8,1,0,6,0,0,8,18,128
2257595,280,8,38,99,50,48,0,72,0,0
2257605,280,8,39,100,50,48,0,72,0,0
2257615,280,8,40,101,50,48,0,72,0,0
2257635,280,8,41,102,50,48,0,72,0,0
2257635,280,8,42,103,50,48,0,72,0,0
2257645,1021,8,2,0,0,0,0,0,0,144
2257645,2047,8,8,128,68,0,144,98,20,48
2257645,280,8,44,105,50,48,0,72,0,0
2257675,280,8,45,106,50,48,0,72,0,0
2257685,280,8,46,107,50,48,0,72,0,0
2257705,280,8,48,109,50,48,0,72,0,0
2257715,280,8,49,110,50,48,0,72,0,0
2257725,280,8,50,111,50,48,0,72,0,0
2257735,280,8,35,96,50,48,0,72,0,0
2257745,280,8,36,97,50,48,0,72,0,0
2257765,280,8,37,98,50,48,0,72,0,0
2257765,280,8,38,99,50,48,0,72,0,0
2257775,280,8,39,100,50,48,0,72,0,0
2257775,280,8,40,101,50,48,0,72,0,0
2257785,280,8,41,102,50,48,0,72,0,0
2257795,280,8,42,103,50,48,0,72,0,0
2257815,280,8,43,104,50,48,0,72,0,0
2257825,280,8,44,105,50,48,0,72,0,0
2257835,280,8,46,107,50,48,0,72,0,0
2257845,2047,8,1,165,78,67,67,165,84,1
2257855,280,8,47,108,50,48,0,72,0,0
2257865,280,8,48,109,50,48,0,72,0,0
2257885,280,8,49,110,50,48,0,72,0,0
2257895,280,8,50,111,50,48,0,72,0,0
2257915,280,8,36,97,50,48,0,72,0,0
2257926,280,8,37,98,50,48,0,72,0,0
2257926,280,8,38,99,50,48,0,72,0,0
2257935,280,8,39,100,50,48,0,72,0,0
2257935,280,8,40,101,50,48,0,72,0,0
2257945,280,8,41,102,50,48,0,72,0,0
2257955,280,8,42,103,50,48,0,72,0,0
2257976,280,8,43,104,50,48,0,72,0,0
2257985,280,8,44,105,50,48,0,72,0,0
2258005,280,8,46,107,50,48,0,72,0,0
2258015,280,8,47,108,50,48,0,72,0,0
2258025,280,8,48,109,50,48,0,72,0,0
2258035,280,8,49,110,50,48,0,72,0,0
2258045,280,8,50,111,50,48,0,72,0,0
2258075,280,8,36,97,50,48,0,72,0,0
2258095,280,8,38,99,50,48,0,72,0,0
2258105,280,8,40,101,50,48,0,72,0,0
2258105,1021,8,1,0,6,0,0,8,18,128
2258115,280,8,41,102,50,48,0,72,0,0
2258115,280,8,42,103,50,48,0,72,0,0
2258125,280,8,43,104,50,48,0,72,0,0
2258135,280,8,44,105,50,48,0,72,0,0
2258165,280,8,45,106,50,48,0,72,0,0
2258165,280,8,46,107,50,48,0,72,0,0
2258185,280,8,48,109,50,48,0,72,0,0
2258195,280,8,49,110,50,48,0,72,0,0
2258205,280,8,50,111,50,48,0,72,0,0
2258215,280,8,35,96,50,48,0,72,0,0
2258225,280,8,36,97,50,48,0,72,0,0
2258235,280,8,37,98,50,48,0,72,0,0
2258235,280,8,38,99,50,48,0,72,0,0
2258245,2047,8,5,18,32,161,64,4,128,82
2258255,280,8,40,101,50,48,0,72,0,0
2258275,280,8,41,102,50,48,0,72,0,0
2258275,280,8,42,103,50,48,0,72,0,0
2258295,280,8,44,105,50,48,0,72,0,0
2258315,280,8,45,106,50,48,0,72,0,0
2258325,280,8,46,107,50,48,0,72,0,0
2258335,280,8,47,108,50,48,0,72,0,0
2258335,280,8,48,109,50,48,0,72,0,0
2258355,280,8,49,110,50,48,0,72,0,0
2258355,280,8,50,111,50,48,0,72,0,0
2258375,280,8,35,96,50,48,0,72,0,0
2258375,280,8,36,97,50,48,0,72,0,0
2258405,280,8,38,99,50,48,0,72,0,0
2258425,280,8,39,100,50,48,0,72,0,0
2258425,280,8,40,101,50,48,0,72,0,0
2258435,280,8,41,102,50,48,0,72,0,0
2258435,280,8,42,103,50,48,0,72,0,0
2258445,280,8,43,104,50,48,0,72,0,0
2258455,280,8,44,105,50,48,0,72,0,0
2258475,280,8,45,106,50,48,0,72,0,0
2258485,280,8,46,107,50,48,0,72,0,0
2258505,280,8,48,109,50,48,0,72,0,0
2258515,280,8,49,110,50,48,0,72,0,0
2258525,280,8,50,111,50,48,0,72,0,0
2258535,280,8,35,96,50,48,0,72,0,0
2258535,280,8,36,97,50,48,0,72,0,0
2258545,2047,8,8,128,68,0,144,98,20,48
2258545,1021,8,0,0,0,60,32,0,0,128
2258555,280,8,38,99,50,48,0,72,0,0
2258575,280,8,39,100,50,48,0,72,0,0
2258585,280,8,40,101,50,48,0,72,0,0
2258595,1021,8,1,0,6,0,0,8,18,128
2258595,280,8,42,103,50,48,0,72,0,0
2258615,280,8,43,104,50,48,0,72,0,0
2258615,280,8,44,105,50,48,0,72,0,0
2258645,280,8,46,107,50,48,0,72,0,0
2258655,1021,8,2,0,0,0,0,0,0,144
2258655,2047,8,9,239,128,64,130,128,0,0
2258655,280,8,48,109,50,48,0,72,0,0
2258665,280,8,49,110,50,48,0,72,0,0
2258665,280,8,50,111,50,48,0,72,0,0
2258685,280,8,35,96,50,48,0,72,0,0
2258695,280,8,36,97,50,48,0,72,0,0
2258715,280,8,37,98,50,48,0,72,0,0
2258725,280,8,38,99,50,48,0,72,0,0
2258745,280,8,39,100,50,48,0,72,0,0
2258745,280,8,40,101,50,48,0,72,0,0
2258755,280,8,41,102,50,48,0,72,0,0
2258755,280,8,42,103,50,48,0,72,0,0
2258765,280,8,43,104,50,48,0,72,0,0
2258775,280,8,44,105,50,48,0,72,0,0
2258795,280,8,45,106,50,48,0,72,0,0
2258805,280,8,46,107,50,48,0,72,0,0
2258815,280,8,47,108,50,48,0,72,0,0
2258815,280,8,48,109,50,48,0,72,0,0
2258835,280,8,49,110,50,48,0,72,0,0
2258835,280,8,50,111,50,48,0,72,0,0
2258865,280,8,36,97,50,48,0,72,0,0
2258885,280,8,37,98,50,48,0,72,0,0
2258885,280,8,38,99,50,48,0,72,0,0
2258905,280,8,40,101,50,48,0,72,0,0
2258915,280,8,41,102,50,48,0,72,0,0
2258935,280,8,42,103,50,48,0,72,0,0
2258945,280,8,43,104,50,48,0,72,0,0
2258945,280,8,44,105,50,48,0,72,0,0
2258965,280,8,46,107,50,48,0,72,0,0
2258975,280,8,47,108,50,48,0,72,0,0
2258985,280,8,48,109,50,48,0,72,0,0
2258995,280,8,49,110,50,48,0,72,0,0
2258995,280,8,50,111,50,48,0,72,0,0
2258995,1016,8,3,8,128,0,25,73,20,33
2259005,280,8,35,96,50,48,0,72,0,0
2259015,280,8,36,97,50,48,0,72,0,0
2259035,280,8,37,98,50,48,0,72,0,0
2259045,280,8,38,99,50,48,0,72,0,0
2259045,2047,8,4,153,22,28,106,170,188,16
2259055,280,8,40,101,50,48,0,72,0,0
2259075,280,8,41,102,50,48,0,72,0,0
2259085,280,8,42,103,50,48,0,72,0,0
2259105,280,8,44,105,50,48,0,72,0,0
2259105,1021,8,1,0,6,0,0,8,18,128
2259115,280,8,45,106,50,48,0,72,0,0
2259125,280,8,46,107,50,48,0,72,0,0
2259135,280,8,47,108,50,48,0,72,0,0
2259145,280,8,48,109,50,48,0,72,0,0
2259165,280,8,49,110,50,48,0,72,0,0
2259165,280,8,50,111,50,48,0,72,0,0
2259175,280,8,35,96,50,48,0,72,0,0
2259175,280,8,36,97,50,48,0,72,0,0
2259185,280,8,37,98,50,48,0,72,0,0
2259195,280,8,38,99,50,48,0,72,0,0
2259215,280,8,39,100,50,48,0,72,0,0
2259225,280,8,40,101,50,48,0,72,0,0
2259245,280,8,42,103,50,48,0,72,0,0
2259255,2047,8,6,88,55,91,7,176,204,200
2259255,280,8,43,104,50,48,0,72,0,0
2259265,280,8,44,105,50,48,0,72,0,0
2259275,280,8,45,106,50,48,0,72,0,0
2259275,280,8,46,107,50,48,0,72,0,0
2259295,280,8,47,108,50,48,0,72,0,0
2259295,280,8,48,109,50,48,0,72,0,0
2259315,280,8,49,110,50,48,0,72,0,0
2259315,280,8,50,111,50,48,0,72,0,0
2259335,280,8,35,96,50,48,0,72,0,0
2259335,280,8,36,97,50,48,0,72,0,0
2259365,280,8,38,99,50,48,0,72,0,0
2259385,280,8,39,100,50,48,0,72,0,0
2259385,280,8,40,101,50,48,0,72,0,0
2259395,280,8,41,102,50,48,0,72,0,0
2259395,280,8,42,103,50,48,0,72,0,0
2259405,280,8,43,104,50,48,0,72,0,0
2259415,280,8,44,105,50,48,0,72,0,0
2259435,280,8,45,106,50,48,0,72,0,0
2259435,280,8,46,107,50,48,0,72,0,0
2259455,280,8,48,109,50,48,0,72,0,0
2259475,280,8,49,110,50,48,0,72,0,0
2259475,280,8,50,111,50,48,0,72,0,0
2259495,280,8,35,96,50,48,0,72,0,0
2259495,280,8,36,97,50,48,0,72,0,0
2259525,280,8,38,99,50,48,0,72,0,0
2259555,280,8,40,101,50,48,0,72,0,0
2259555,2047,8,9,239,128,64,130,128,0,0
2259565,280,8,42,103,50,48,0,72,0,0
2259575,280,8,44,105,50,48,0,72,0,0
2259595,280,8,45,106,50,48,0,72,0,0
2259595,1021,8,1,0,6,0,0,8,18,128
2259595,280,8,46,107,50,48,0,72,0,0
2259615,280,8,48,109,50,48,0,72,0,0
2259635,280,8,49,110,50,48,0,72,0,0
2259635,280,8,50,111,50,48,0,72,0,0
2259645,1021,8,2,0,0,0,0,0,0,144
2259655,280,8,36,97,50,48,0,72,0,0
2259675,280,8,37,98,50,48,0,72,0,0
2259685,280,8,38,99,50,48,0,72,0,0
2259705,280,8,40,101,50,48,0,72,0,0
2259725,280,8,42,103,50,48,0,72,0,0
2259735,280,8,43,104,50,48,0,72,0,0
2259745,280,8,44,105,50,48,0,72,0,0
2259755,280,8,45,106,50,48,0,72,0,0
2259765,280,8,46,107,50,48,0,72,0,0
2259775,280,8,47,108,50,48,0,72,0,0
2259775,280,8,48,109,50,48,0,72,0,0
2259795,280,8,49,110,50,48,0,72,0,0
2259805,280,8,50,111,50,48,0,72,0,0
2259825,280,8,35,96,50,48,0,72,0,0
2259825,280,8,36,97,50,48,0,72,0,0
2259835,280,8,37,98,50,48,0,72,0,0
2259835,280,8,38,99,50,48,0,72,0,0
2259845,280,8,39,100,50,48,0,72,0,0
2259855,280,8,40,101,50,48,0,72,0,0
2259875,280,8,41,102,50,48,0,72,0,0
2259885,280,8,42,103,50,48,0,72,0,0
2259905,280,8,44,105,50,48,0,72,0,0
2259915,280,8,45,106,50,48,0,72,0,0
2259915,280,8,46,107,50,48,0,72,0,0
2259925,280,8,47,108,50,48,0,72,0,0
2259935,280,8,48,109,50,48,0,72,0,0
2259965,280,8,49,110,50,48,0,72,0,0
2259965,280,8,50,111,50,48,0,72,0,0
2259975,280,8,35,96,50,48,0,72,0,0
2259975,280,8,36,97,50,48,0,72,0,0
2259985,280,8,37,98,50,48,0,72,0,0
2259995,1016,8,3,8,128,0,25,73,20,33
2259995,280,8,38,99,50,48,0,72,0,0
2260015,280,8,39,100,50,48,0,72,0,0
2260025,280,8,40,101,50,48,0,72,0,0
2260045,280,8,42,103,50,48,0,72,0,0
2260065,280,8,44,105,50,48,0,72,0,0
2260075,280,8,45,106,50,48,0,72,0,0
2260085,280,8,46,107,50,48,0,72,0,0
2260095,280,8,47,108,50,48,0,72,0,0
2260105,280,8,48,109,50,48,0,72,0,0
2260105,1021,8,1,0,6,0,0,8,18,128
2260115,280,8,49,110,50,48,0,72,0,0
2260115,280,8,50,111,50,48,0,72,0,0
2260125,280,8,35,96,50,48,0,72,0,0
2260135,280,8,36,97,50,48,0,72,0,0
2260165,280,8,37,98,50,48,0,72,0,0
2260165,280,8,38,99,50,48,0,72,0,0
2260175,280,8,39,100,50,48,0,72,0,0
2260175,280,8,40,101,50,48,0,72,0,0
2260185,280,8,41,102,50,48,0,72,0,0
2260195,280,8,42,103,50,48,0,72,0,0
2260215,280,8,43,104,50,48,0,72,0,0
2260225,280,8,44,105,50,48,0,72,0,0
2260245,280,8,46,107,50,48,0,72,0,0
2260255,2047,8,7,38,0,133,32,68,35,112
2260265,280,8,48,109,50,48,0,72,0,0
2260275,280,8,49,110,50,48,0,72,0,0
2260285,280,8,50,111,50,48,0,72,0,0
2260295,280,8,35,96,50,48,0,72,0,0
2260305,280,8,36,97,50,48,0,72,0,0
2260325,280,8,38,99,50,48,0,72,0,0
2260335,280,8,39,100,50,48,0,72,0,0
2260335,280,8,40,101,50,48,0,72,0,0
2260345,280,8,41,102,50,48,0,72,0,0
2260355,280,8,42,103,50,48,0,72,0,0
2260387,280,8,43,104,50,48,0,72,0,0
2260395,280,8,44,105,50,48,0,72,0,0
2260415,280,8,46,107,50,48,0,72,0,0
2260425,280,8,47,108,50,48,0,72,0,0
2260435,280,8,48,109,50,48,0,72,0,0
2260445,280,8,50,111,50,48,0,72,0,0
2260465,280,8,36,97,50,48,0,72,0,0
2260475,280,8,37,98,50,48,0,72,0,0
2260485,280,8,38,99,50,48,0,72,0,0
2260495,280,8,39,100,50,48,0,72,0,0
2260495,280,8,40,101,50,48,0,72,0,0
2260515,280,8,41,102,50,48,0,72,0,0
2260515,280,8,42,103,50,48,0,72,0,0
2260545,280,8,44,105,50,48,0,72,0,0
2260565,2047,8,1,165,78,67,67,165,84,1
2260565,1021,8,0,0,0,60,32,0,0,128
2260565,280,8,46,107,50,48,0,72,0,0
2260575,280,8,47,108,50,48,0,72,0,0
2260575,280,8,48,109,50,48,0,72,0,0
2260585,280,8,49,110,50,48,0,72,0,0
2260595,280,8,50,111,50,48,0,72,0,0
2260595,1021,8,1,0,6,0,0,8,18,128
2260615,280,8,35,96,50,48,0,72,0,0
2260625,280,8,36,97,50,48,0,72,0,0
2260645,280,8,38,99,50,48,0,72,0,0
2260655,2047,8,2,71,86,109,142,81,207,39
2260665,280,8,40,101,50,48,0,72,0,0
2260675,280,8,41,102,50,48,0,72,0,0
2260685,280,8,42,103,50,48,0,72,0,0
2260705,280,8,43,104,50,48,0,72,0,0
2260705,280,8,44,105,50,48,0,72,0,0
2260715,280,8,45,106,50,48,0,72,0,0
2260715,280,8,46,107,50,48,0,72,0,0
2260725,280,8,47,108,50,48,0,72,0,0
