ts_ms,id,dlc,b0,b1,b2,b3,b4,b5,b6,b7
1278915,280,8,26,108,149,48,0,200,8,0
1278926,280,8,28,110,149,48,0,200,8,0
1278945,280,8,14,96,149,48,0,200,8,0
1278965,280,8,16,98,149,48,0,200,8,0
1279015,280,8,20,102,149,48,0,200,8,0
1279025,280,8,22,104,149,48,0,200,8,0
1279035,280,8,24,106,149,48,0,200,8,0
1279065,280,8,26,108,149,48,0,200,8,0
1279085,280,8,28,110,149,48,0,200,8,0
1279105,280,8,14,96,149,48,0,200,8,0
1279125,280,8,16,98,149,48,0,200,8,0
1279145,280,8,18,100,149,48,0,200,8,0
1279165,280,8,20,102,149,48,0,200,8,0
1279215,280,8,24,106,149,48,0,200,8,0
1279225,280,8,26,108,149,48,0,200,8,0
1279245,280,8,28,110,149,48,0,200,8,0
1279275,280,8,14,96,149,48,0,200,8,0
1279305,280,8,18,100,149,48,0,200,8,0
1279325,280,8,20,102,149,48,0,200,8,0
1279345,280,8,22,104,149,48,0,200,8,0
1279365,280,8,24,106,149,48,0,200,8,0
1279365,1021,8,2,0,0,0,0,0,0,144
1279385,280,8,26,108,149,48,0,200,8,0
1279405,280,8,28,110,149,48,0,200,8,0
1279435,280,8,14,96,149,48,0,200,8,0
1279445,280,8,16,98,149,48,0,200,8,0
1279465,280,8,18,100,149,48,0,200,8,0
1279535,280,8,24,106,149,48,0,200,8,0
1279545,280,8,26,108,149,48,0,200,8,0
1279565,280,8,28,110,149,48,0,200,8,0
1279585,280,8,14,96,149,48,0,200,8,0
1279655,280,8,20,102,149,48,0,200,8,0
1279665,280,8,22,104,149,48,0,200,8,0
1279695,280,8,24,106,149,48,0,200,8,0
1279735,280,8,28,110,149,48,0,200,8,0
1279755,280,8,15,97,149,48,0,200,8,0
1279755,1021,8,0,0,0,60,32,0,0,128
1279755,280,8,16,98,149,48,0,200,8,0
1279795,2047,8,7,38,0,133,32,68,35,112
1279805,280,8,20,102,149,48,0,200,8,0
1279815,280,8,22,104,149,48,0,200,8,0
1279845,280,8,24,106,149,48,0,200,8,0
1279875,280,8,26,108,149,48,0,200,8,0
1279905,280,8,14,96,149,48,0,200,8,0
1279955,280,8,18,100,149,48,0,200,8,0
1279965,280,8,20,102,149,48,0,200,8,0
1279985,280,8,22,104,149,48,0,200,8,0
1280035,280,8,26,108,149,48,0,200,8,0
1280045,280,8,28,110,149,48,0,200,8,0
1280065,280,8,14,96,149,48,0,200,8,0
1280115,280,8,18,100,149,48,0,200,8,0
1280145,280,8,22,104,149,48,0,200,8,0
1280165,280,8,24,106,149,48,0,200,8,0
1280215,280,8,28,110,149,48,0,200,8,0
1280225,280,8,14,96,149,48,0,200,8,0
1280235,280,8,16,98,149,48,0,200,8,0
1280265,280,8,18,100,149,48,0,200,8,0
1280355,280,8,26,108,149,48,0,200,8,0
1280369,280,8,28,110,149,48,0,200,8,0
1280369,1021,8,2,0,0,0,0,0,0,144
1280405,280,8,16,98,149,48,0,200,8,0
1280425,280,8,18,100,149,48,0,200,8,0
1280445,280,8,20,102,149,48,0,200,8,0
1280465,280,8,22,104,149,48,0,200,8,0
1280535,280,8,28,110,149,48,0,200,8,0
1280575,280,8,16,98,149,48,0,200,8,0
1280655,280,8,24,106,149,48,0,200,8,0
1280706,280,8,26,108,149,48,0,200,8,0
1280725,280,8,28,110,149,48,0,200,8,0
1280745,280,8,18,100,149,48,0,200,8,0
1280765,280,8,20,102,149,48,0,200,8,0
1280815,280,8,24,106,149,48,0,200,8,0
1280845,280,8,28,110,149,48,0,200,8,0
1280865,280,8,14,96,149,48,0,200,8,0
1280935,280,8,20,102,149,48,0,200,8,0
1280955,280,8,22,104,149,48,0,200,8,0
1280965,280,8,24,106,149,48,0,200,8,0
1281055,280,8,16,98,149,48,0,200,8,0
1281075,280,8,18,100,149,48,0,200,8,0
1281135,280,8,24,106,149,48,0,200,8,0
1281155,280,8,26,108,149,48,0,200,8,0
1281175,280,8,28,110,149,48,0,200,8,0
1281215,280,8,16,98,149,48,0,200,8,0
1281225,280,8,18,100,149,48,0,200,8,0
1281235,280,8,20,102,149,48,0,200,8,0
1281255,905,8,0,0,0,96,0,128,111,219
1281255,280,8,22,104,149,48,0,200,8,0
1281295,2047,8,4,153,22,28,106,170,188,16
1281305,280,8,26,108,149,48,0,200,8,0
1281315,280,8,28,110,149,48,0,200,8,0
1281345,280,8,14,96,149,48,0,200,8,0
1281375,280,8,16,98,149,48,0,200,8,0
1281405,280,8,20,102,149,48,0,200,8,0
1281425,280,8,22,104,149,48,0,200,8,0
1281445,280,8,24,106,149,48,0,200,8,0
1281475,280,8,26,108,149,48,0,200,8,0
1281505,280,8,14,96,149,48,0,200,8,0
1281525,280,8,16,98,149,48,0,200,8,0
1281545,280,8,18,100,149,48,0,200,8,0
1281565,905,8,0,0,0,224,0,128,127,107
1281565,280,8,20,102,149,48,0,200,8,0
1281585,280,8,22,104,149,48,0,200,8,0
1281605,280,8,24,106,149,48,0,200,8,0
1281625,280,8,26,108,149,48,0,200,8,0
1281645,280,8,28,110,149,48,0,200,8,0
1281665,280,8,14,96,149,48,0,200,8,0
1281713,280,8,16,98,149,48,0,200,8,0
1281725,280,8,18,100,149,48,0,200,8,0
1281735,280,8,22,104,149,48,0,200,8,0
1281765,280,8,24,106,149,48,0,200,8,0
1281765,1021,8,0,0,0,60,32,0,0,128
1281775,280,8,26,108,149,48,0,200,8,0
1281805,280,8,28,110,149,48,0,200,8,0
1281825,280,8,14,96,149,48,0,200,8,0
1281845,280,8,16,98,149,48,0,200,8,0
1281875,280,8,18,100,149,48,0,200,8,0
1281895,280,8,20,102,149,48,0,200,8,0
1281905,280,8,22,104,149,48,0,200,8,0
1281955,280,8,26,108,149,48,0,200,8,0
1281975,280,8,28,110,149,48,0,200,8,0
1281995,280,8,14,96,149,48,0,200,8,0
1282005,280,8,16,98,149,48,0,200,8,0
1282025,280,8,18,100,149,48,0,200,8,0
1282045,280,8,20,102,149,48,0,200,8,0
1282065,280,8,22,104,149,48,0,200,8,0
1282085,280,8,24,106,149,48,0,200,8,0
1282105,280,8,26,108,149,48,0,200,8,0
1282127,280,8,28,110,149,48,0,200,8,0
1282155,280,8,15,97,149,48,0,200,8,0
1282185,280,8,18,100,149,48,0,200,8,0
1282235,280,8,22,104,149,48,0,200,8,0
1282255,280,8,24,106,149,48,0,200,8,0
1282275,280,8,26,108,149,48,0,200,8,0
1282295,280,8,28,110,149,48,0,200,8,0
1282305,280,8,14,96,149,48,0,200,8,0
1282325,280,8,16,98,149,48,0,200,8,0
1282355,280,8,18,100,149,48,0,200,8,0
1282375,280,8,20,102,149,48,0,200,8,0
1282385,280,8,22,104,149,48,0,200,8,0
1282435,280,8,26,108,149,48,0,200,8,0
1282445,280,8,28,110,149,48,0,200,8,0
1282465,280,8,14,96,149,48,0,200,8,0
1282495,280,8,16,98,149,48,0,200,8,0
1282515,280,8,18,100,149,48,0,200,8,0
1282525,280,8,20,102,149,48,0,200,8,0
1282545,280,8,22,104,149,48,0,200,8,0
1282575,280,8,24,106,149,48,0,200,8,0
1282595,280,8,26,108,149,48,0,200,8,0
1282605,280,8,28,110,149,48,0,200,8,0
1282625,280,8,14,96,149,48,0,200,8,0
1282645,280,8,16,98,149,48,0,200,8,0
1282665,280,8,18,100,149,48,0,200,8,0
1282714,280,8,20,102,149,48,0,200,8,0
1282725,280,8,22,104,149,48,0,200,8,0
1282735,280,8,26,108,149,48,0,200,8,0
1282775,280,8,28,110,149,48,0,200,8,0
1282795,280,8,14,96,149,48,0,200,8,0
1282805,280,8,16,98,149,48,0,200,8,0
1282825,280,8,18,100,149,48,0,200,8,0
1282845,280,8,20,102,149,48,0,200,8,0
1282865,280,8,22,104,149,48,0,200,8,0
1282885,905,8,0,0,0,96,0,128,223,75
1282885,280,8,24,106,149,48,0,200,8,0
1282905,280,8,26,108,149,48,0,200,8,0
1282931,280,8,28,110,149,48,0,200,8,0
1282945,280,8,14,96,149,48,0,200,8,0
1282965,280,8,16,98,149,48,0,200,8,0
1282985,280,8,18,100,149,48,0,200,8,0
1283005,280,8,20,102,149,48,0,200,8,0
1283025,280,8,22,104,149,48,0,200,8,0
1283045,280,8,24,106,149,48,0,200,8,0
1283065,280,8,26,108,149,48,0,200,8,0
1283085,905,8,0,0,0,224,0,128,239,219
1283085,280,8,28,110,149,48,0,200,8,0
1283105,280,8,14,96,149,48,0,200,8,0
1283135,280,8,16,98,149,48,0,200,8,0
1283155,280,8,18,100,149,48,0,200,8,0
1283175,280,8,20,102,149,48,0,200,8,0
1283195,280,8,22,104,149,48,0,200,8,0
1283205,280,8,24,106,149,48,0,200,8,0
1283225,280,8,26,108,149,48,0,200,8,0
1283255,280,8,28,110,149,48,0,200,8,0
1283275,280,8,14,96,149,48,0,200,8,0
1283285,280,8,16,98,149,48,0,200,8,0
1283295,280,8,18,100,149,48,0,200,8,0
1283325,280,8,20,102,149,48,0,200,8,0
1283345,280,8,22,104,149,48,0,200,8,0
1283365,280,8,24,106,149,48,0,200,8,0
1283385,280,8,26,108,149,48,0,200,8,0
1283405,280,8,28,110,149,48,0,200,8,0
1283435,280,8,14,96,149,48,0,200,8,0
1283455,280,8,16,98,149,48,0,200,8,0
1283475,280,8,18,100,149,48,0,200,8,0
1283495,280,8,20,102,149,48,0,200,8,0
1283505,280,8,22,104,149,48,0,200,8,0
1283525,280,8,24,106,149,48,0,200,8,0
1283555,280,8,26,108,149,48,0,200,8,0
1283575,280,8,28,110,149,48,0,200,8,0
1283585,280,8,14,96,149,48,0,200,8,0
1283595,280,8,16,98,149,48,0,200,8,0
1283625,280,8,18,100,149,48,0,200,8,0
1283655,280,8,20,102,149,48,0,200,8,0
1283675,280,8,22,104,149,48,0,200,8,0
1283685,280,8,24,106,149,48,0,200,8,0
1283715,280,8,26,108,149,48,0,200,8,0
1283745,280,8,14,96,149,48,0,200,8,0
1283795,280,8,18,100,149,48,0,200,8,0
1283805,280,8,20,102,149,48,0,200,8,0
1283815,280,8,22,104,149,48,0,200,8,0
1283845,280,8,24,106,149,48,0,200,8,0
1283875,280,8,26,108,149,48,0,200,8,0
1283895,280,8,28,110,149,48,0,200,8,0
1283905,280,8,14,96,149,48,0,200,8,0
1283915,280,8,16,98,149,48,0,200,8,0
1283945,280,8,18,100,149,48,0,200,8,0
1283965,280,8,20,102,149,48,0,200,8,0
1283985,280,8,22,104,149,48,0,200,8,0
1284005,280,8,24,106,149,48,0,200,8,0
1284035,280,8,26,108,149,48,0,200,8,0
1284055,280,8,28,110,149,48,0,200,8,0
1284075,280,8,14,96,149,48,0,200,8,0
1284095,280,8,16,98,149,48,0,200,8,0
1284105,280,8,18,100,149,48,0,200,8,0
1284125,280,8,20,102,149,48,0,200,8,0
1284155,280,8,22,104,149,48,0,200,8,0
1284175,280,8,24,106,149,48,0,200,8,0
1284185,280,8,26,108,149,48,0,200,8,0
1284205,280,8,28,110,149,48,0,200,8,0
1284225,280,8,14,96,149,48,0,200,8,0
1284245,280,8,16,98,149,48,0,200,8,0
1284275,280,8,18,100,149,48,0,200,8,0
1284295,280,8,20,102,149,48,0,200,8,0
1284305,280,8,22,104,149,48,0,200,8,0
1284325,280,8,24,106,149,48,0,200,8,0
1284355,280,8,26,108,149,48,0,200,8,0
1284375,280,8,28,110,149,48,0,200,8,0
1284395,280,8,14,96,149,48,0,200,8,0
1284405,280,8,16,98,149,48,0,200,8,0
1284425,280,8,18,100,149,48,0,200,8,0
1284445,280,8,20,102,149,48,0,200,8,0
1284475,280,8,22,104,149,48,0,200,8,0
1284495,280,8,24,106,149,48,0,200,8,0
1284505,280,8,26,108,149,48,0,200,8,0
1284525,280,8,28,110,149,48,0,200,8,0
1284545,280,8,14,96,149,48,0,200,8,0
1284595,280,8,18,100,149,48,0,200,8,0
1284605,280,8,20,102,149,48,0,200,8,0
1284615,280,8,22,104,149,48,0,200,8,0
1284645,280,8,24,106,149,48,0,200,8,0
1284665,280,8,26,108,149,48,0,200,8,0
1284685,280,8,28,110,149,48,0,200,8,0
1284725,280,8,14,96,149,48,0,200,8,0
1284775,280,8,20,102,149,48,0,200,8,0
1284785,280,8,22,104,149,48,0,200,8,0
1284795,280,8,24,106,149,48,0,200,8,0
1284825,280,8,26,108,149,48,0,200,8,0
1284845,280,8,28,110,149,48,0,200,8,0
1284865,280,8,14,96,149,48,0,200,8,0
1284895,280,8,16,98,149,48,0,200,8,0
1284915,280,8,18,100,149,48,0,200,8,0
1284935,280,8,20,102,149,48,0,200,8,0
1284945,280,8,22,104,149,48,0,200,8,0
1284965,280,8,24,106,149,48,0,200,8,0
1284995,280,8,26,108,149,48,0,200,8,0
1285005,280,8,28,110,149,48,0,200,8,0
1285025,280,8,14,96,149,48,0,200,8,0
1285055,280,8,16,98,149,48,0,200,8,0
1285075,280,8,18,100,149,48,0,200,8,0
1285085,280,8,20,102,149,48,0,200,8,0
1285105,280,8,22,104,149,48,0,200,8,0
1285135,280,8,24,106,149,48,0,200,8,0
1285145,280,8,26,108,149,48,0,200,8,0
1285155,280,8,28,110,149,48,0,200,8,0
1285185,280,8,14,96,149,48,0,200,8,0
1285205,280,8,16,98,149,48,0,200,8,0
1285225,280,8,18,100,149,48,0,200,8,0
1285245,280,8,20,102,149,48,0,200,8,0
1285265,280,8,22,104,149,48,0,200,8,0
1285285,280,8,24,106,149,48,0,200,8,0
1285305,280,8,26,108,149,48,0,200,8,0
1285325,280,8,28,110,149,48,0,200,8,0
1285347,280,8,14,96,149,48,0,200,8,0
1285365,280,8,16,98,149,48,0,200,8,0
1285385,280,8,18,100,149,48,0,200,8,0
1285405,280,8,20,102,149,48,0,200,8,0
1285425,280,8,22,104,149,48,0,200,8,0
1285445,280,8,24,106,149,48,0,200,8,0
1285465,280,8,26,108,149,48,0,200,8,0
1285485,280,8,28,110,149,48,0,200,8,0
1285505,280,8,14,96,149,48,0,200,8,0
1285525,280,8,16,98,149,48,0,200,8,0
1285545,280,8,18,100,149,48,0,200,8,0
1285565,280,8,20,102,149,48,0,200,8,0
1285585,280,8,22,104,149,48,0,200,8,0
1285605,280,8,24,106,149,48,0,200,8,0
1285625,280,8,26,108,149,48,0,200,8,0
1285645,280,8,28,110,149,48,0,200,8,0
1285665,280,8,14,96,149,48,0,200,8,0
1285685,280,8,16,98,149,48,0,200,8,0
1285726,280,8,18,100,149,48,0,200,8,0
1285745,280,8,20,102,149,48,0,200,8,0
1285775,280,8,24,106,149,48,0,200,8,0
1285785,280,8,26,108,149,48,0,200,8,0
1285795,280,8,28,110,149,48,0,200,8,0
1285825,280,8,14,96,149,48,0,200,8,0
1285855,280,8,16,98,149,48,0,200,8,0
1285875,280,8,18,100,149,48,0,200,8,0
1285885,280,8,20,102,149,48,0,200,8,0
1285905,280,8,22,104,149,48,0,200,8,0
1285935,280,8,24,106,149,48,0,200,8,0
1285955,280,8,26,108,149,48,0,200,8,0
1285975,280,8,28,110,149,48,0,200,8,0
1285995,280,8,14,96,149,48,0,200,8,0
1286015,280,8,16,98,149,48,0,200,8,0
1286035,280,8,18,100,149,48,0,200,8,0
1286045,280,8,20,102,149,48,0,200,8,0
1286065,280,8,22,104,149,48,0,200,8,0
1286095,280,8,24,106,149,48,0,200,8,0
1286115,280,8,26,108,149,48,0,200,8,0
1286125,280,8,28,110,149,48,0,200,8,0
1286153,280,8,14,96,149,48,0,200,8,0
1286175,280,8,16,98,149,48,0,200,8,0
1286185,280,8,18,100,149,48,0,200,8,0
1286215,280,8,20,102,149,48,0,200,8,0
1286235,280,8,22,104,149,48,0,200,8,0
1286245,280,8,24,106,149,48,0,200,8,0
1286265,280,8,26,108,149,48,0,200,8,0
1286285,280,8,28,110,149,48,0,200,8,0
1286305,280,8,14,96,149,48,0,200,8,0
1286335,280,8,16,98,149,48,0,200,8,0
1286355,280,8,18,100,149,48,0,200,8,0
1286365,280,8,20,102,149,48,0,200,8,0
1286385,280,8,22,104,149,48,0,200,8,0
1286405,280,8,24,106,149,48,0,200,8,0
1286425,280,8,26,108,149,48,0,200,8,0
1286445,280,8,28,110,149,48,0,200,8,0
1286465,280,8,14,96,149,48,0,200,8,0
1286485,280,8,16,98,149,48,0,200,8,0
1286505,280,8,18,100,149,48,0,200,8,0
1286525,280,8,20,102,149,48,0,200,8,0
1286545,280,8,22,104,149,48,0,200,8,0
1286565,280,8,24,106,149,48,0,200,8,0
1286585,280,8,26,108,149,48,0,200,8,0
1286605,280,8,28,110,149,48,0,200,8,0
1286625,280,8,14,96,149,48,0,200,8,0
1286645,280,8,16,98,149,48,0,200,8,0
1286665,280,8,18,100,149,48,0,200,8,0
1286685,280,8,20,102,149,48,0,200,8,0
1286728,280,8,22,104,149,48,0,200,8,0
1286745,280,8,24,106,149,48,0,200,8,0
1286765,280,8,28,110,149,48,0,200,8,0
1286785,280,8,14,96,149,48,0,200,8,0
1286805,280,8,16,98,149,48,0,200,8,0
1286825,280,8,18,100,149,48,0,200,8,0
1286845,280,8,20,102,149,48,0,200,8,0
1286875,280,8,22,104,149,48,0,200,8,0
1286895,280,8,24,106,149,48,0,200,8,0
1286915,280,8,26,108,149,48,0,200,8,0
1286935,280,8,28,110,149,48,0,200,8,0
1286945,280,8,14,96,149,48,0,200,8,0
1286965,280,8,16,98,149,48,0,200,8,0
1286995,280,8,18,100,149,48,0,200,8,0
1287015,280,8,20,102,149,48,0,200,8,0
1287025,280,8,22,104,149,48,0,200,8,0
1287045,280,8,24,106,149,48,0,200,8,0
1287045,280,8,25,107,149,48,0,200,8,0
1287065,280,8,26,108,149,48,0,200,8,0
1287095,280,8,28,110,149,48,0,200,8,0
1287115,280,8,14,96,149,48,0,200,8,0
1287135,280,8,16,98,149,48,0,200,8,0
1287145,280,8,18,100,149,48,0,200,8,0
1287165,280,8,20,102,149,48,0,200,8,0
1287195,280,8,22,104,149,48,0,200,8,0
1287215,280,8,25,107,149,48,0,200,8,0
1287225,280,8,26,108,149,48,0,200,8,0
1287245,280,8,28,110,149,48,0,200,8,0
1287275,280,8,14,96,149,48,0,200,8,0
1287285,280,8,16,98,149,48,0,200,8,0
1287295,280,8,18,100,149,48,0,200,8,0
1287325,280,8,20,102,149,48,0,200,8,0
1287355,280,8,22,104,149,48,0,200,8,0
1287375,280,8,24,106,149,48,0,200,8,0
1287385,280,8,26,108,149,48,0,200,8,0
1287405,280,8,28,110,149,48,0,200,8,0
1287435,280,8,14,96,149,48,0,200,8,0
1287455,280,8,16,98,149,48,0,200,8,0
1287475,280,8,18,100,149,48,0,200,8,0
1287485,280,8,20,102,149,48,0,200,8,0
1287505,280,8,22,104,149,48,0,200,8,0
1287535,280,8,24,106,149,48,0,200,8,0
1287545,280,8,26,108,149,48,0,200,8,0
1287565,280,8,28,110,149,48,0,200,8,0
1287585,905,8,0,0,0,224,0,128,95,75
1287585,280,8,14,96,149,48,0,200,8,0
1287595,280,8,16,98,149,48,0,200,8,0
1287595,280,8,17,99,149,48,0,200,8,0
1287615,280,8,18,100,149,48,0,200,8,0
1287645,280,8,20,102,149,48,0,200,8,0
1287665,280,8,22,104,149,48,0,200,8,0
1287685,280,8,24,106,149,48,0,200,8,0
1287705,280,8,26,108,149,48,0,200,8,0
1287745,280,8,28,110,149,48,0,200,8,0
1287775,280,8,16,98,149,48,0,200,8,0
1287795,280,8,18,100,149,48,0,200,8,0
1287805,280,8,20,102,149,48,0,200,8,0
1287825,280,8,22,104,149,48,0,200,8,0
1287855,280,8,24,106,149,48,0,200,8,0
1287875,280,8,26,108,149,48,0,200,8,0
1287885,280,8,28,110,149,48,0,200,8,0
1287905,280,8,14,96,149,48,0,200,8,0
1287935,280,8,16,98,149,48,0,200,8,0
1287955,280,8,18,100,149,48,0,200,8,0
1287975,280,8,20,102,149,48,0,200,8,0
1287985,280,8,22,104,149,48,0,200,8,0
1288005,280,8,24,106,149,48,0,200,8,0
1288005,280,8,25,107,149,48,0,200,8,0
1288025,280,8,26,108,149,48,0,200,8,0
1288055,280,8,28,110,149,48,0,200,8,0
1288055,280,8,29,111,149,48,0,200,8,0
1288065,280,8,14,96,149,48,0,200,8,0
1288075,280,8,16,98,149,48,0,200,8,0
1288105,280,8,18,100,149,48,0,200,8,0
1288125,280,8,20,102,149,48,0,200,8,0
1288155,280,8,22,104,149,48,0,200,8,0
1288175,280,8,24,106,149,48,0,200,8,0
1288185,280,8,26,108,149,48,0,200,8,0
1288205,280,8,28,110,149,48,0,200,8,0
1288235,280,8,14,96,149,48,0,200,8,0
1288255,280,8,16,98,149,48,0,200,8,0
1288275,280,8,18,100,149,48,0,200,8,0
1288285,280,8,20,102,149,48,0,200,8,0
1288305,280,8,22,104,149,48,0,200,8,0
1288335,280,8,24,106,149,48,0,200,8,0
1288355,280,8,26,108,149,48,0,200,8,0
1288375,280,8,28,110,149,48,0,200,8,0
1288385,280,8,14,96,149,48,0,200,8,0
1288405,280,8,16,98,149,48,0,200,8,0
1288435,280,8,18,100,149,48,0,200,8,0
1288455,280,8,20,102,149,48,0,200,8,0
1288465,280,8,22,104,149,48,0,200,8,0
1288485,280,8,24,106,149,48,0,200,8,0
1288515,280,8,26,108,149,48,0,200,8,0
1288525,280,8,28,110,149,48,0,200,8,0
1288535,280,8,14,96,149,48,0,200,8,0
1288565,280,8,16,98,149,48,0,200,8,0
1288585,280,8,19,101,149,48,0,200,8,0
1288605,280,8,20,102,149,48,0,200,8,0
1288605,280,8,21,103,149,48,0,200,8,0
1288625,280,8,22,104,149,48,0,200,8,0
1288655,280,8,24,106,149,48,0,200,8,0
1288675,280,8,26,108,149,48,0,200,8,0
1288685,280,8,28,110,149,48,0,200,8,0
1288705,280,8,14,96,149,48,0,200,8,0
1288705,280,8,15,97,149,48,0,200,8,0
1288745,280,8,16,98,149,48,0,200,8,0
1288795,280,8,22,104,149,48,0,200,8,0
1288805,280,8,24,106,149,48,0,200,8,0
1288805,280,8,25,107,149,48,0,200,8,0
1288815,280,8,26,108,149,48,0,200,8,0
1288855,280,8,28,110,149,48,0,200,8,0
1288875,280,8,14,96,149,48,0,200,8,0
1288885,280,8,16,98,149,48,0,200,8,0
1288885,280,8,17,99,149,48,0,200,8,0
1288895,280,8,18,100,149,48,0,200,8,0
